contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
MSFT210716C00272500,MSFT,2021-07-16,272.50,call,1.90,1.90,1.85,21,1.95,47,1027,1363,2021-06-24,0.15634,0.29434,0.03367,-0.08040,0.22568,0.04619
MSFT210716P00272500,MSFT,2021-07-16,272.50,put,7.25,7.62,7.45,9,7.80,14,26,7,2021-06-24,0.15634,-0.70566,0.03367,-0.07965,0.22568,-0.11804
MSFT210716C00275000,MSFT,2021-07-16,275.00,call,1.31,1.29,1.25,24,1.32,55,2229,10962,2021-06-24,0.15634,0.21808,0.02878,-0.06869,0.19289,0.03430
MSFT210716P00275000,MSFT,2021-07-16,275.00,put,9.71,9.55,9.35,10,9.75,8,6,141,2021-06-24,0.15634,-0.78192,0.02878,-0.06794,0.19289,-0.13144
MSFT210716C00277500,MSFT,2021-07-16,277.50,call,0.87,0.88,0.83,28,0.93,61,418,1814,2021-06-24,0.15634,0.15518,0.02330,-0.05559,0.15614,0.02445
MSFT210716P00277500,MSFT,2021-07-16,277.50,put,12.91,11.62,11.25,28,12.00,26,0,22,2021-06-24,0.15634,-0.84482,0.02330,-0.05483,0.15614,-0.14280
MSFT210716C00280000,MSFT,2021-07-16,280.00,call,0.58,0.58,0.57,11,0.60,1,863,9586,2021-06-24,0.15634,0.10599,0.01789,-0.04267,0.11987,0.01673
MSFT210716P00280000,MSFT,2021-07-16,280.00,put,13.69,13.93,13.60,26,14.25,26,1,150,2021-06-24,0.17585,-0.86545,0.01881,-0.05601,0.14184,-0.14759
MSFT210716C00282500,MSFT,2021-07-16,282.50,call,0.39,0.41,0.38,33,0.44,23,81,304,2021-06-24,0.17585,0.09493,0.01467,-0.04427,0.11060,0.01496
MSFT210716P00282500,MSFT,2021-07-16,282.50,put,20.00,16.12,15.65,28,16.60,26,0,6,2021-06-24,0.15634,-0.93053,0.01304,-0.03033,0.08740,-0.15928
MSFT210716C00285000,MSFT,2021-07-16,285.00,call,0.28,0.29,0.27,20,0.31,16,131,8519,2021-06-24,0.17585,0.06487,0.01100,-0.03318,0.08289,0.01024
MSFT210716P00285000,MSFT,2021-07-16,285.00,put,23.60,18.50,18.05,28,18.95,26,0,69,2021-06-24,0.15634,-0.95630,0.00904,-0.02079,0.06061,-0.16485
MSFT210716C00290000,MSFT,2021-07-16,290.00,call,0.16,0.17,0.16,36,0.18,40,245,4432,2021-06-24,0.19536,0.04255,0.00708,-0.02637,0.05932,0.00671
MSFT210716P00290000,MSFT,2021-07-16,290.00,put,26.00,23.52,22.85,24,24.20,24,0,90,2021-06-24,0.19536,-0.95745,0.00708,-0.02557,0.05932,-0.16808
MSFT210716C00295000,MSFT,2021-07-16,295.00,call,0.11,0.11,0.11,32,0.12,59,13,4076,2021-06-24,0.19536,0.01884,0.00360,-0.01339,0.03014,0.00298
MSFT210716P00295000,MSFT,2021-07-16,295.00,put,37.11,28.30,27.80,24,28.80,24,0,49,2021-06-24,0.15634,-0.99544,0.00130,-0.00229,0.00872,-0.17707
MSFT210716C00300000,MSFT,2021-07-16,300.00,call,0.06,0.09,0.08,14,0.10,73,257,7928,2021-06-24,0.21487,0.01378,0.00250,-0.01126,0.02305,0.00217
MSFT210716P00300000,MSFT,2021-07-16,300.00,put,38.25,33.45,32.80,24,34.10,24,0,100,2021-06-24,0.23438,-0.97808,0.00341,-0.01745,0.03427,-0.17736
MSFT210716C00305000,MSFT,2021-07-16,305.00,call,0.08,0.08,0.07,12,0.08,18,3,2817,2021-06-24,0.25390,0.01695,0.00253,-0.01590,0.02754,0.00267
MSFT210716P00305000,MSFT,2021-07-16,305.00,put,44.85,38.20,37.45,24,38.95,24,0,99,2021-06-24,0.01976,-1.00000,0.00000,0.00084,0.00000,-0.18382
MSFT210716C00310000,MSFT,2021-07-16,310.00,call,0.07,0.07,0.06,9,0.07,22,19,693,2021-06-24,0.27341,0.01364,0.00195,-0.01421,0.02285,0.00214
MSFT210716P00310000,MSFT,2021-07-16,310.00,put,58.35,43.42,42.45,24,44.40,24,0,48,2021-06-24,0.29292,-0.98010,0.00251,-0.02018,0.03157,-0.18372
MSFT210716C00315000,MSFT,2021-07-16,315.00,call,0.05,0.06,0.05,15,0.06,11,14,512,2021-06-24,0.29292,0.01136,0.00155,-0.01299,0.01949,0.00178
MSFT210716P00315000,MSFT,2021-07-16,315.00,put,58.35,48.28,47.60,24,48.95,24,0,42,2021-06-24,0.01976,-1.00000,0.00000,0.00086,0.00000,-0.18985
MSFT210716C00320000,MSFT,2021-07-16,320.00,call,0.04,0.04,0.04,2,0.05,5,44,1626,2021-06-24,0.29292,0.00626,0.00092,-0.00770,0.01156,0.00098
MSFT210716P00320000,MSFT,2021-07-16,320.00,put,61.50,53.28,52.70,24,53.85,24,0,137,2021-06-24,0.01976,-1.00000,0.00000,0.00088,0.00000,-0.19287
MSFT210716C00325000,MSFT,2021-07-16,325.00,call,0.04,0.06,0.04,1,0.07,10,16,149,2021-06-24,0.33194,0.00854,0.00107,-0.01147,0.01520,0.00134
MSFT210716P00325000,MSFT,2021-07-16,325.00,put,0.00,58.38,57.80,24,58.95,24,0,0,2021-06-24,0.35146,-0.98771,0.00139,-0.01580,0.02088,-0.19396
MSFT210716C00330000,MSFT,2021-07-16,330.00,call,0.03,0.01,0.00,0,0.05,1,2,191,2021-06-24,0.29292,0.00172,0.00029,-0.00241,0.00362,0.00027
MSFT210716P00330000,MSFT,2021-07-16,330.00,put,72.10,63.30,62.80,24,63.80,24,0,8,2021-06-24,0.29292,-0.99828,0.00029,-0.00151,0.00362,-0.19862
MSFT210716C00335000,MSFT,2021-07-16,335.00,call,0.03,0.02,0.01,8,0.03,1,0,157,2021-06-24,0.33194,0.00292,0.00041,-0.00441,0.00584,0.00046
MSFT210716P00335000,MSFT,2021-07-16,335.00,put,81.37,68.38,67.80,24,68.95,24,0,0,2021-06-24,0.39048,-0.99010,0.00103,-0.01444,0.01729,-0.20036
MSFT210716C00340000,MSFT,2021-07-16,340.00,call,0.01,0.02,0.01,102,0.03,67,5,667,2021-06-24,0.35146,0.00280,0.00037,-0.00449,0.00562,0.00044
MSFT210716P00340000,MSFT,2021-07-16,340.00,put,83.00,73.65,71.65,24,75.65,24,0,0,2021-06-24,0.50755,-0.97037,0.00203,-0.04996,0.04410,-0.20038
MSFT210716C00345000,MSFT,2021-07-16,345.00,call,0.02,0.04,0.01,52,0.08,25,4,206,2021-06-24,0.39048,0.00418,0.00048,-0.00717,0.00807,0.00065
MSFT210716P00345000,MSFT,2021-07-16,345.00,put,0.00,78.70,76.65,24,80.75,24,0,0,2021-06-24,0.54657,-0.96792,0.00201,-0.05757,0.04709,-0.20303
MSFT210716C00350000,MSFT,2021-07-16,350.00,call,0.02,0.02,0.01,5,0.03,1,0,322,2021-06-24,0.39048,0.00266,0.00032,-0.00477,0.00537,0.00042
MSFT210716P00350000,MSFT,2021-07-16,350.00,put,85.05,83.65,81.65,24,85.65,24,0,0,2021-06-24,0.54657,-0.97490,0.00164,-0.04675,0.03839,-0.20711
MSFT210716C00355000,MSFT,2021-07-16,355.00,call,0.03,0.01,0.00,0,0.07,25,0,121,2021-06-24,0.39048,0.00167,0.00021,-0.00312,0.00352,0.00026
MSFT210716P00355000,MSFT,2021-07-16,355.00,put,111.90,88.58,86.65,24,90.50,24,0,0,2021-06-24,0.56608,-0.97660,0.00149,-0.04561,0.03619,-0.21039
MSFT210716C00360000,MSFT,2021-07-16,360.00,call,0.01,0.01,0.01,5,0.02,100,10,1145,2021-06-24,0.40999,0.00170,0.00020,-0.00333,0.00357,0.00026
MSFT210716P00360000,MSFT,2021-07-16,360.00,put,102.45,93.65,91.65,24,95.65,24,0,0,2021-06-24,0.60511,-0.97410,0.00152,-0.05323,0.03941,-0.21303
MSFT210716C00365000,MSFT,2021-07-16,365.00,call,0.00,0.01,0.00,0,0.18,26,0,253,2021-06-24,0.40999,0.00108,0.00013,-0.00221,0.00237,0.00017
MSFT210716P00365000,MSFT,2021-07-16,365.00,put,0.00,98.75,96.65,24,100.85,24,0,0,2021-06-24,0.64413,-0.97161,0.00154,-0.06132,0.04256,-0.21569
MSFT210716C00370000,MSFT,2021-07-16,370.00,call,0.02,0.01,0.00,0,0.05,1,0,41,2021-06-24,0.42950,0.00114,0.00013,-0.00242,0.00248,0.00018
MSFT210716P00370000,MSFT,2021-07-16,370.00,put,0.00,103.53,101.65,24,105.40,24,0,0,2021-06-24,0.60511,-0.98338,0.00104,-0.03623,0.02707,-0.22047
MSFT210716C00375000,MSFT,2021-07-16,375.00,call,0.00,0.01,0.00,0,4.30,26,0,4,2021-06-24,0.44901,0.00120,0.00014,-0.00266,0.00260,0.00019
MSFT210716P00375000,MSFT,2021-07-16,375.00,put,0.00,108.58,106.65,24,110.50,24,0,0,2021-06-24,0.64413,-0.98105,0.00110,-0.04332,0.03029,-0.22313
MSFT210716C00380000,MSFT,2021-07-16,380.00,call,0.03,0.01,0.00,0,0.20,26,0,123,2021-06-24,0.46853,0.00126,0.00014,-0.00291,0.00273,0.00020
MSFT210716P00380000,MSFT,2021-07-16,380.00,put,123.50,113.53,111.65,24,115.40,24,0,0,2021-06-24,0.64413,-0.98460,0.00092,-0.03610,0.02536,-0.22668
MSFT210716C00385000,MSFT,2021-07-16,385.00,call,0.02,0.01,0.00,0,0.06,25,1,18,2021-06-24,0.48804,0.00133,0.00014,-0.00318,0.00287,0.00021
MSFT210716P00385000,MSFT,2021-07-16,385.00,put,127.55,118.65,116.65,24,120.65,24,0,0,2021-06-24,0.72218,-0.97625,0.00118,-0.05912,0.03665,-0.22846
MSFT210716C00390000,MSFT,2021-07-16,390.00,call,0.02,0.01,0.00,0,0.06,26,0,243,2021-06-24,0.48804,0.00093,0.00010,-0.00229,0.00206,0.00014
MSFT210716P00390000,MSFT,2021-07-16,390.00,put,0.00,123.65,121.65,24,125.65,24,0,0,2021-06-24,0.74169,-0.97702,0.00112,-0.05903,0.03565,-0.23160
MSFT210723C00130000,MSFT,2021-07-23,130.00,call,0.00,136.35,134.30,24,138.40,24,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00036,0.00000,0.10328
MSFT210723P00130000,MSFT,2021-07-23,130.00,put,0.02,0.01,0.00,0,0.05,26,0,0,2021-06-24,0.81974,-0.00063,0.00004,-0.00233,0.00165,-0.00014
MSFT210723C00135000,MSFT,2021-07-23,135.00,call,0.00,131.35,129.30,24,133.40,20,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00037,0.00000,0.10725
MSFT210723P00135000,MSFT,2021-07-23,135.00,put,0.00,0.01,0.00,0,0.05,26,0,0,2021-06-24,0.78071,-0.00068,0.00004,-0.00238,0.00177,-0.00015
MSFT210723C00140000,MSFT,2021-07-23,140.00,call,0.00,126.38,124.30,24,128.45,20,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00038,0.00000,0.11122
MSFT210723P00140000,MSFT,2021-07-23,140.00,put,0.05,0.01,0.00,0,0.09,26,0,150,2021-06-24,0.74169,-0.00072,0.00004,-0.00238,0.00187,-0.00016
MSFT210723C00145000,MSFT,2021-07-23,145.00,call,0.00,121.30,119.35,24,123.25,24,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00040,0.00000,0.11520
MSFT210723P00145000,MSFT,2021-07-23,145.00,put,0.00,0.01,0.00,0,0.21,26,0,0,2021-06-24,0.70267,-0.00075,0.00005,-0.00234,0.00193,-0.00017
MSFT210723C00150000,MSFT,2021-07-23,150.00,call,0.00,116.30,114.35,24,118.25,24,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00041,0.00000,0.11917
MSFT210723P00150000,MSFT,2021-07-23,150.00,put,0.08,0.01,0.00,0,0.03,501,0,150,2021-06-24,0.66364,-0.00076,0.00005,-0.00225,0.00197,-0.00017
MSFT210723C00155000,MSFT,2021-07-23,155.00,call,0.00,111.30,109.35,24,113.25,24,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00042,0.00000,0.12314
MSFT210723P00155000,MSFT,2021-07-23,155.00,put,0.09,0.01,0.00,0,2.14,27,0,3,2021-06-24,0.62462,-0.00076,0.00006,-0.00212,0.00197,-0.00017
MSFT210723C00160000,MSFT,2021-07-23,160.00,call,0.00,106.40,104.35,24,108.45,20,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00044,0.00000,0.12711
MSFT210723P00160000,MSFT,2021-07-23,160.00,put,0.04,0.01,0.00,0,0.05,26,0,3,2021-06-24,0.58560,-0.00074,0.00006,-0.00194,0.00192,-0.00016
MSFT210723C00165000,MSFT,2021-07-23,165.00,call,0.00,101.40,99.35,24,103.45,20,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00045,0.00000,0.13109
MSFT210723P00165000,MSFT,2021-07-23,165.00,put,0.00,0.01,0.00,0,0.08,22,0,2,2021-06-24,0.54657,-0.00070,0.00006,-0.00172,0.00183,-0.00016
MSFT210723C00170000,MSFT,2021-07-23,170.00,call,89.79,96.47,94.50,24,98.45,20,0,1,2021-06-24,0.01976,1.00000,0.00000,-0.00047,0.00000,0.13506
MSFT210723P00170000,MSFT,2021-07-23,170.00,put,0.03,0.01,0.00,0,0.09,28,0,11,2021-06-24,0.52706,-0.00095,0.00008,-0.00219,0.00241,-0.00021
MSFT210723C00175000,MSFT,2021-07-23,175.00,call,0.00,91.50,89.50,24,93.50,24,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00048,0.00000,0.13903
MSFT210723P00175000,MSFT,2021-07-23,175.00,put,0.00,0.01,0.00,0,0.19,24,0,0,2021-06-24,0.48804,-0.00087,0.00008,-0.00187,0.00222,-0.00019
MSFT210723C00180000,MSFT,2021-07-23,180.00,call,0.00,86.50,84.50,25,88.50,20,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00049,0.00000,0.14300
MSFT210723P00180000,MSFT,2021-07-23,180.00,put,0.08,0.01,0.00,0,0.22,28,0,9,2021-06-24,0.46853,-0.00117,0.00011,-0.00236,0.00292,-0.00026
MSFT210723C00185000,MSFT,2021-07-23,185.00,call,0.00,81.50,79.50,25,83.50,20,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00051,0.00000,0.14697
MSFT210723P00185000,MSFT,2021-07-23,185.00,put,0.09,0.01,0.00,0,0.33,26,1,2,2021-06-24,0.42950,-0.00103,0.00011,-0.00192,0.00260,-0.00023
MSFT210723C00190000,MSFT,2021-07-23,190.00,call,0.00,76.53,74.50,25,78.55,20,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00052,0.00000,0.15095
MSFT210723P00190000,MSFT,2021-07-23,190.00,put,0.17,0.10,0.06,10,0.15,10,1,16,2021-06-24,0.50755,-0.00730,0.00053,-0.01330,0.01520,-0.00162
MSFT210723C00195000,MSFT,2021-07-23,195.00,call,0.00,71.53,69.50,25,73.55,20,0,0,2021-06-24,0.01976,1.00000,0.00000,-0.00053,0.00000,0.15492
MSFT210723P00195000,MSFT,2021-07-23,195.00,put,0.16,0.13,0.09,19,0.17,20,0,81,2021-06-24,0.48804,-0.00951,0.00070,-0.01612,0.01917,-0.00211
MSFT210723C00200000,MSFT,2021-07-23,200.00,call,65.51,66.83,66.20,24,67.45,24,0,9,2021-06-24,0.44901,0.99030,0.00077,-0.01565,0.01952,0.15674
MSFT210723P00200000,MSFT,2021-07-23,200.00,put,0.15,0.16,0.12,30,0.20,33,0,101,2021-06-24,0.46853,-0.01236,0.00091,-0.01945,0.02409,-0.00274
MSFT210723C00205000,MSFT,2021-07-23,205.00,call,0.00,61.95,61.40,24,62.50,24,0,0,2021-06-24,0.46853,0.98024,0.00136,-0.02965,0.03603,0.15846
MSFT210723P00205000,MSFT,2021-07-23,205.00,put,0.36,0.19,0.15,30,0.23,21,0,71,2021-06-24,0.44901,-0.01608,0.00119,-0.02338,0.03021,-0.00357
MSFT210723C00210000,MSFT,2021-07-23,210.00,call,0.00,57.05,56.55,24,57.55,24,0,0,2021-06-24,0.44901,0.97454,0.00176,-0.03509,0.04461,0.16117
MSFT210723P00210000,MSFT,2021-07-23,210.00,put,0.23,0.23,0.18,135,0.27,128,1,271,2021-06-24,0.42950,-0.02092,0.00156,-0.02798,0.03781,-0.00464
MSFT210723C00215000,MSFT,2021-07-23,215.00,call,45.42,51.97,51.30,24,52.65,24,0,2,2021-06-24,0.39048,0.97795,0.00179,-0.02718,0.03952,0.16594
MSFT210723P00215000,MSFT,2021-07-23,215.00,put,0.30,0.27,0.23,34,0.31,36,0,88,2021-06-24,0.39048,-0.02205,0.00179,-0.02659,0.03952,-0.00487
MSFT210723C00220000,MSFT,2021-07-23,220.00,call,39.79,46.92,46.00,24,47.85,24,0,3,2021-06-24,0.35146,0.97687,0.00207,-0.02552,0.04115,0.16969
MSFT210723P00220000,MSFT,2021-07-23,220.00,put,0.34,0.32,0.28,59,0.35,23,53,165,2021-06-24,0.37097,-0.02914,0.00238,-0.03191,0.04993,-0.00643
MSFT210723C00222500,MSFT,2021-07-23,222.50,call,0.00,44.70,44.15,24,45.25,24,0,0,2021-06-24,0.39048,0.95559,0.00319,-0.04804,0.07050,0.16691
MSFT210723P00222500,MSFT,2021-07-23,222.50,put,0.38,0.35,0.31,66,0.39,74,0,15,2021-06-24,0.35146,-0.03012,0.00258,-0.03107,0.05132,-0.00664
MSFT210723C00225000,MSFT,2021-07-23,225.00,call,33.53,42.17,41.65,24,42.70,24,0,1,2021-06-24,0.35146,0.96132,0.00317,-0.03878,0.06303,0.17022
MSFT210723P00225000,MSFT,2021-07-23,225.00,put,0.38,0.40,0.35,33,0.44,43,27,186,2021-06-24,0.35146,-0.03868,0.00317,-0.03817,0.06303,-0.00853
MSFT210723C00227500,MSFT,2021-07-23,227.50,call,32.98,39.60,38.90,24,40.30,24,0,1,2021-06-24,0.33194,0.95962,0.00348,-0.03795,0.06528,0.17185
MSFT210723P00227500,MSFT,2021-07-23,227.50,put,0.44,0.43,0.39,33,0.47,38,16,50,2021-06-24,0.33194,-0.04038,0.00348,-0.03733,0.06528,-0.00889
MSFT210723C00230000,MSFT,2021-07-23,230.00,call,37.30,37.35,36.45,24,38.25,24,3,9,2021-06-24,0.35146,0.93875,0.00458,-0.05573,0.09100,0.16917
MSFT210723P00230000,MSFT,2021-07-23,230.00,put,0.50,0.47,0.45,24,0.50,1,39,579,2021-06-24,0.31243,-0.04221,0.00383,-0.03642,0.06767,-0.00928
MSFT210723C00232500,MSFT,2021-07-23,232.50,call,30.85,34.67,33.45,29,35.90,29,0,3,2021-06-24,0.29292,0.95580,0.00424,-0.03607,0.07023,0.17502
MSFT210723P00232500,MSFT,2021-07-23,232.50,put,0.51,0.54,0.50,52,0.59,92,8,176,2021-06-24,0.31243,-0.05449,0.00470,-0.04467,0.08301,-0.01199
MSFT210723C00235000,MSFT,2021-07-23,235.00,call,30.55,32.30,31.30,26,33.30,29,0,132,2021-06-24,0.29292,0.94230,0.00525,-0.04446,0.08684,0.17403
MSFT210723P00235000,MSFT,2021-07-23,235.00,put,0.57,0.60,0.57,61,0.64,40,27,589,2021-06-24,0.29292,-0.05770,0.00525,-0.04382,0.08684,-0.01267
MSFT210723C00237500,MSFT,2021-07-23,237.50,call,29.41,29.90,29.20,27,30.60,26,0,7,2021-06-24,0.29292,0.92594,0.00637,-0.05382,0.10539,0.17239
MSFT210723P00237500,MSFT,2021-07-23,237.50,put,0.68,0.70,0.66,22,0.73,60,8,170,2021-06-24,0.29292,-0.07406,0.00637,-0.05317,0.10539,-0.01629
MSFT210723C00240000,MSFT,2021-07-23,240.00,call,27.50,27.68,27.10,26,28.25,26,1,43,2021-06-24,0.29292,0.90648,0.00759,-0.06402,0.12559,0.17006
MSFT210723P00240000,MSFT,2021-07-23,240.00,put,0.78,0.80,0.76,47,0.84,24,83,351,2021-06-24,0.27341,-0.07959,0.00721,-0.05242,0.11132,-0.01747
MSFT210723C00242500,MSFT,2021-07-23,242.50,call,25.58,25.25,24.75,27,25.75,26,3,16,2021-06-24,0.27341,0.89856,0.00863,-0.06343,0.13331,0.17035
MSFT210723P00242500,MSFT,2021-07-23,242.50,put,0.91,0.92,0.87,53,0.96,70,60,910,2021-06-24,0.27341,-0.10144,0.00863,-0.06277,0.13331,-0.02231
MSFT210723C00245000,MSFT,2021-07-23,245.00,call,23.71,22.67,22.15,26,23.20,26,5,194,2021-06-24,0.25390,0.88919,0.00990,-0.06279,0.14210,0.17032
MSFT210723P00245000,MSFT,2021-07-23,245.00,put,1.09,1.07,1.02,72,1.12,34,121,778,2021-06-24,0.25390,-0.11081,0.00990,-0.06212,0.14210,-0.02432
MSFT210723C00247500,MSFT,2021-07-23,247.50,call,20.35,20.32,19.75,29,20.90,9,1,63,2021-06-24,0.23438,0.87790,0.01149,-0.06210,0.15222,0.16989
MSFT210723P00247500,MSFT,2021-07-23,247.50,put,1.33,1.27,1.22,62,1.33,1,253,677,2021-06-24,0.25390,-0.13999,0.01166,-0.07313,0.16731,-0.03078
MSFT210723C00250000,MSFT,2021-07-23,250.00,call,18.33,18.43,18.05,8,18.80,26,34,423,2021-06-24,0.25390,0.82637,0.01344,-0.08496,0.19281,0.16036
MSFT210723P00250000,MSFT,2021-07-23,250.00,put,1.54,1.54,1.46,41,1.61,93,410,1241,2021-06-24,0.23438,-0.15567,0.01356,-0.07247,0.17963,-0.03416
MSFT210723C00252500,MSFT,2021-07-23,252.50,call,14.86,16.18,15.85,8,16.50,10,0,215,2021-06-24,0.23438,0.80561,0.01562,-0.08414,0.20686,0.15786
MSFT210723P00252500,MSFT,2021-07-23,252.50,put,1.87,1.87,1.79,56,1.95,46,47,630,2021-06-24,0.23438,-0.19439,0.01562,-0.08345,0.20686,-0.04275
MSFT210723C00255000,MSFT,2021-07-23,255.00,call,13.85,14.07,13.70,6,14.45,8,16,439,2021-06-24,0.23438,0.76198,0.01756,-0.09453,0.23263,0.15013
MSFT210723P00255000,MSFT,2021-07-23,255.00,put,2.27,2.30,2.21,32,2.39,20,215,968,2021-06-24,0.21487,-0.22016,0.01834,-0.08233,0.22267,-0.04832
MSFT210723C00257500,MSFT,2021-07-23,257.50,call,12.10,12.12,11.75,10,12.50,15,122,465,2021-06-24,0.21487,0.72926,0.02050,-0.09271,0.24889,0.14501
MSFT210723P00257500,MSFT,2021-07-23,257.50,put,2.80,2.83,2.72,63,2.95,39,89,479,2021-06-24,0.21487,-0.27074,0.02050,-0.09200,0.24889,-0.05956
MSFT210723C00260000,MSFT,2021-07-23,260.00,call,10.04,10.30,9.95,11,10.65,21,119,4088,2021-06-24,0.21487,0.67402,0.02231,-0.10082,0.27089,0.13466
MSFT210723P00260000,MSFT,2021-07-23,260.00,put,3.50,3.55,3.40,77,3.70,63,248,217,2021-06-24,0.21487,-0.32598,0.02231,-0.10011,0.27089,-0.07190
MSFT210723C00262500,MSFT,2021-07-23,262.50,call,8.60,8.65,8.40,10,8.90,17,67,775,2021-06-24,0.21487,0.61526,0.02366,-0.10686,0.28729,0.12344
MSFT210723P00262500,MSFT,2021-07-23,262.50,put,4.45,4.35,4.20,51,4.50,21,56,263,2021-06-24,0.21487,-0.38474,0.02366,-0.10614,0.28729,-0.08510
MSFT210723C00265000,MSFT,2021-07-23,265.00,call,7.15,7.12,6.90,8,7.35,5,248,1596,2021-06-24,0.21487,0.55431,0.02447,-0.11046,0.29711,0.11164
MSFT210723P00265000,MSFT,2021-07-23,265.00,put,5.27,5.32,5.05,16,5.60,32,128,238,2021-06-24,0.21487,-0.44569,0.02447,-0.10973,0.29711,-0.09889
MSFT210723C00267500,MSFT,2021-07-23,267.50,call,5.80,5.80,5.60,1,6.00,8,382,6627,2021-06-24,0.21487,0.49263,0.02469,-0.11143,0.29984,0.09956
MSFT210723P00267500,MSFT,2021-07-23,267.50,put,6.60,6.53,6.30,25,6.75,19,19,12,2021-06-24,0.19536,-0.51041,0.02716,-0.10059,0.29979,-0.11313
MSFT210723C00270000,MSFT,2021-07-23,270.00,call,4.70,4.65,4.45,16,4.85,32,589,2318,2021-06-24,0.19536,0.42269,0.02665,-0.09941,0.29425,0.08607
MSFT210723P00270000,MSFT,2021-07-23,270.00,put,7.81,7.83,7.50,11,8.15,5,64,17,2021-06-24,0.19536,-0.57731,0.02665,-0.09867,0.29425,-0.12843
MSFT210723C00272500,MSFT,2021-07-23,272.50,call,3.56,3.62,3.50,32,3.75,33,83,515,2021-06-24,0.19536,0.35853,0.02544,-0.09485,0.28084,0.07321
MSFT210723P00272500,MSFT,2021-07-23,272.50,put,9.40,9.25,7.95,24,10.55,24,4,0,2021-06-24,0.19536,-0.64147,0.02544,-0.09410,0.28084,-0.14328
MSFT210723C00275000,MSFT,2021-07-23,275.00,call,2.82,2.79,2.65,9,2.92,22,889,912,2021-06-24,0.19536,0.29867,0.02363,-0.08807,0.26084,0.06114
MSFT210723P00275000,MSFT,2021-07-23,275.00,put,10.75,11.45,10.65,16,12.25,34,1,17,2021-06-24,0.21487,-0.68261,0.02206,-0.09872,0.26790,-0.15378
MSFT210723C00277500,MSFT,2021-07-23,277.50,call,2.13,2.13,2.03,13,2.23,49,136,333,2021-06-24,0.19536,0.24429,0.02137,-0.07965,0.23594,0.05012
MSFT210723P00277500,MSFT,2021-07-23,277.50,put,14.09,12.68,12.00,28,13.35,8,0,8,2021-06-24,0.19536,-0.75571,0.02137,-0.07889,0.23594,-0.17034
MSFT210723C00280000,MSFT,2021-07-23,280.00,call,1.64,1.61,1.53,6,1.70,24,362,1243,2021-06-24,0.19536,0.19615,0.01884,-0.07020,0.20800,0.04032
MSFT210723P00280000,MSFT,2021-07-23,280.00,put,23.00,14.85,14.45,22,15.25,10,0,0,2021-06-24,0.19536,-0.80385,0.01884,-0.06943,0.20800,-0.18212
MSFT210723C00282500,MSFT,2021-07-23,282.50,call,1.23,1.24,1.17,32,1.31,43,125,0,2021-06-24,0.19536,0.15461,0.01620,-0.06034,0.17883,0.03184
MSFT210723P00282500,MSFT,2021-07-23,282.50,put,0.00,16.98,16.65,1,17.30,12,0,0,2021-06-24,0.19536,-0.84539,0.01620,-0.05957,0.17883,-0.19259
MSFT210723C00285000,MSFT,2021-07-23,285.00,call,1.00,0.95,0.89,9,1.01,1,289,204,2021-06-24,0.19536,0.11962,0.01359,-0.05062,0.15004,0.02468
MSFT210723P00285000,MSFT,2021-07-23,285.00,put,18.75,19.20,18.85,6,19.55,10,1,3,2021-06-24,0.19536,-0.88038,0.01359,-0.04984,0.15004,-0.20174
MSFT210723C00287500,MSFT,2021-07-23,287.50,call,0.74,0.73,0.67,24,0.79,25,18,0,2021-06-24,0.19536,0.09086,0.01114,-0.04147,0.12294,0.01877
MSFT210723P00287500,MSFT,2021-07-23,287.50,put,0.00,21.50,21.15,26,21.85,8,0,0,2021-06-24,0.19536,-0.90914,0.01114,-0.04069,0.12294,-0.20964
MSFT210723C00290000,MSFT,2021-07-23,290.00,call,0.58,0.57,0.52,38,0.63,51,38,212,2021-06-24,0.21487,0.08820,0.00990,-0.04461,0.12025,0.01818
MSFT210723P00290000,MSFT,2021-07-23,290.00,put,25.50,23.85,23.20,26,24.50,26,0,1,2021-06-24,0.21487,-0.91180,0.00990,-0.04382,0.12025,-0.21221
MSFT210723C00292500,MSFT,2021-07-23,292.50,call,0.44,0.45,0.41,44,0.50,27,16,0,2021-06-24,0.21487,0.06764,0.00810,-0.03646,0.09830,0.01396
MSFT210723P00292500,MSFT,2021-07-23,292.50,put,0.00,26.27,25.90,26,26.65,26,0,0,2021-06-24,0.21487,-0.93236,0.00810,-0.03566,0.09830,-0.21842
MSFT210723C00295000,MSFT,2021-07-23,295.00,call,0.40,0.38,0.33,106,0.42,105,79,30,2021-06-24,0.21487,0.05111,0.00650,-0.02927,0.07890,0.01056
