contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
MSFT210219P00200000,MSFT,2021-02-19,200.00,put,17.55,16.30,14.80,1,17.80,10,14,911,2020-09-09,0.39048,-0.36600,0.00682,-0.06340,0.53121,-0.41739
MSFT210219C00205000,MSFT,2021-02-19,205.00,call,25.00,24.68,24.00,8,25.35,8,27,488,2020-09-09,0.39048,0.59787,0.00702,-0.06568,0.54626,0.45277
MSFT210219P00205000,MSFT,2021-02-19,205.00,put,20.38,18.77,17.10,1,20.45,1,226,687,2020-09-09,0.39048,-0.40213,0.00702,-0.06518,0.54626,-0.46234
MSFT210219C00210000,MSFT,2021-02-19,210.00,call,22.54,22.15,21.50,8,22.80,8,291,494,2020-09-09,0.39048,0.56178,0.00715,-0.06690,0.55653,0.42935
MSFT210219P00210000,MSFT,2021-02-19,210.00,put,20.45,21.18,19.55,1,22.80,1,192,515,2020-09-09,0.39048,-0.43822,0.00715,-0.06638,0.55653,-0.50808
MSFT210219C00215000,MSFT,2021-02-19,215.00,call,20.16,19.85,19.20,8,20.50,1,105,5578,2020-09-09,0.39048,0.52603,0.00722,-0.06755,0.56210,0.40544
MSFT210219P00215000,MSFT,2021-02-19,215.00,put,24.65,24.27,22.40,1,26.15,8,42,3952,2020-09-09,0.39048,-0.47397,0.00722,-0.06702,0.56210,-0.55431
MSFT210219C00220000,MSFT,2021-02-19,220.00,call,18.15,17.58,16.85,8,18.30,1,39,486,2020-09-09,0.37097,0.48509,0.00761,-0.06426,0.56290,0.38076
MSFT210219P00220000,MSFT,2021-02-19,220.00,put,31.96,26.70,25.15,20,28.25,8,0,255,2020-09-09,0.39048,-0.50909,0.00723,-0.06712,0.56315,-0.60073
MSFT210219C00225000,MSFT,2021-02-19,225.00,call,17.00,15.73,15.10,9,16.35,8,39,630,2020-09-09,0.37097,0.44906,0.00755,-0.06377,0.55870,0.35504
MSFT210219P00225000,MSFT,2021-02-19,225.00,put,29.90,30.23,28.85,14,31.60,8,0,37,2020-09-09,0.39048,-0.54337,0.00719,-0.06671,0.55996,-0.64709
MSFT210219C00230000,MSFT,2021-02-19,230.00,call,15.00,13.30,12.20,1,14.40,14,87,443,2020-09-09,0.37097,0.41423,0.00744,-0.06279,0.55023,0.32969
MSFT210219P00230000,MSFT,2021-02-19,230.00,put,37.93,32.88,32.15,8,33.60,12,0,87,2020-09-09,0.39048,-0.57658,0.00710,-0.06584,0.55289,-0.69315
MSFT210219C00235000,MSFT,2021-02-19,235.00,call,12.70,12.27,11.70,10,12.85,8,5,476,2020-09-09,0.37097,0.38078,0.00727,-0.06138,0.53795,0.30495
MSFT210219P00235000,MSFT,2021-02-19,235.00,put,34.45,35.70,34.35,1,37.05,6,2,153,2020-09-09,0.37097,-0.61922,0.00727,-0.06080,0.53795,-0.74408
MSFT210219C00240000,MSFT,2021-02-19,240.00,call,10.75,10.90,10.60,25,11.20,32,2358,501,2020-09-09,0.37097,0.34887,0.00706,-0.05960,0.52238,0.28102
MSFT210219P00240000,MSFT,2021-02-19,240.00,put,31.25,39.72,39.05,8,40.40,3,0,91,2020-09-09,0.37097,-0.65113,0.00706,-0.05901,0.52238,-0.79033
MSFT210219C00245000,MSFT,2021-02-19,245.00,call,9.95,9.50,9.00,8,10.00,13,101,84,2020-09-09,0.37097,0.31863,0.00681,-0.05750,0.50403,0.25803
MSFT210219P00245000,MSFT,2021-02-19,245.00,put,47.85,43.50,42.75,10,44.25,8,0,8,2020-09-09,0.37097,-0.68137,0.00681,-0.05689,0.50403,-0.83564
MSFT210219C00250000,MSFT,2021-02-19,250.00,call,9.15,8.32,7.85,8,8.80,10,106,876,2020-09-09,0.37097,0.29012,0.00654,-0.05514,0.48342,0.23613
MSFT210219P00250000,MSFT,2021-02-19,250.00,put,51.75,47.30,46.50,9,48.10,8,0,9,2020-09-09,0.37097,-0.70988,0.00654,-0.05452,0.48342,-0.87986
MSFT210219C00255000,MSFT,2021-02-19,255.00,call,8.20,7.30,6.85,20,7.75,8,40,5059,2020-09-09,0.37097,0.26339,0.00623,-0.05258,0.46105,0.21538
MSFT210219P00255000,MSFT,2021-02-19,255.00,put,47.65,51.30,50.50,20,52.10,12,0,2,2020-09-09,0.37097,-0.73661,0.00623,-0.05196,0.46105,-0.92293
MSFT210219C00260000,MSFT,2021-02-19,260.00,call,7.14,6.42,6.00,6,6.85,16,2,606,2020-09-09,0.37097,0.23847,0.00591,-0.04988,0.43741,0.19585
MSFT210219P00260000,MSFT,2021-02-19,260.00,put,52.86,55.48,54.75,1,56.20,12,0,10,2020-09-09,0.37097,-0.76153,0.00591,-0.04924,0.43741,-0.96478
MSFT210219C00265000,MSFT,2021-02-19,265.00,call,6.35,5.65,5.25,6,6.05,16,2,2198,2020-09-09,0.37097,0.21532,0.00558,-0.04709,0.41293,0.17757
MSFT210219P00265000,MSFT,2021-02-19,265.00,put,55.80,59.62,58.80,10,60.45,13,0,7,2020-09-09,0.37097,-0.78468,0.00558,-0.04643,0.41293,-1.00538
MSFT210219C00270000,MSFT,2021-02-19,270.00,call,5.20,4.95,4.60,20,5.30,6,9,3870,2020-09-09,0.37097,0.19394,0.00525,-0.04424,0.38800,0.16054
MSFT210219P00270000,MSFT,2021-02-19,270.00,put,0.00,63.92,63.10,8,64.75,8,0,0,2020-09-09,0.37097,-0.80606,0.00525,-0.04357,0.38800,-1.04473
MSFT210219C00275000,MSFT,2021-02-19,275.00,call,3.80,4.03,3.35,1,4.70,6,0,2260,2020-09-09,0.35146,0.15794,0.00486,-0.03680,0.34065,0.13245
MSFT210219P00275000,MSFT,2021-02-19,275.00,put,0.00,68.33,67.50,8,69.15,8,0,0,2020-09-09,0.37097,-0.82575,0.00491,-0.04071,0.36298,-1.08282
MSFT210219C00280000,MSFT,2021-02-19,280.00,call,4.15,3.92,3.65,14,4.20,12,24,208,2020-09-09,0.37097,0.15620,0.00457,-0.03855,0.33818,0.13022
MSFT210219P00280000,MSFT,2021-02-19,280.00,put,57.50,72.83,72.00,10,73.65,8,0,1,2020-09-09,0.39048,-0.82818,0.00462,-0.04248,0.35975,-1.10800
MSFT210219C00285000,MSFT,2021-02-19,285.00,call,3.20,3.48,3.20,12,3.75,12,0,730,2020-09-09,0.37097,0.13972,0.00424,-0.03578,0.31384,0.11685
MSFT210219P00285000,MSFT,2021-02-19,285.00,put,0.00,77.38,76.55,8,78.20,12,0,0,2020-09-09,0.39048,-0.84490,0.00432,-0.03969,0.33659,-1.14371
MSFT210219C00290000,MSFT,2021-02-19,290.00,call,3.10,3.06,2.78,10,3.35,12,13,308,2020-09-09,0.37097,0.12471,0.00392,-0.03308,0.29020,0.10461
MSFT210219P00290000,MSFT,2021-02-19,290.00,put,0.00,81.90,81.15,8,82.65,19,0,0,2020-09-09,0.39048,-0.86026,0.00403,-0.03695,0.31388,-1.17839
MSFT210219C00295000,MSFT,2021-02-19,295.00,call,2.80,2.76,2.48,10,3.05,20,6,29,2020-09-09,0.37097,0.11110,0.00362,-0.03048,0.26740,0.09346
MSFT210219P00295000,MSFT,2021-02-19,295.00,put,0.00,86.72,85.95,11,87.50,4,0,0,2020-09-09,0.39048,-0.87431,0.00375,-0.03428,0.29179,-1.21208
MSFT210219C00300000,MSFT,2021-02-19,300.00,call,2.57,2.49,2.25,10,2.72,20,44,568,2020-09-09,0.39048,0.11287,0.00347,-0.03245,0.27045,0.09437
MSFT210219P00300000,MSFT,2021-02-19,300.00,put,0.00,91.40,90.55,20,92.25,20,0,0,2020-09-09,0.39048,-0.88713,0.00347,-0.03171,0.27045,-1.24482
MSFT210319C00065000,MSFT,2021-03-19,65.00,call,145.32,145.97,144.75,1,147.20,8,0,2,2020-09-09,0.01976,1.00000,0.00000,-0.00016,0.00000,0.33998
MSFT210319P00065000,MSFT,2021-03-19,65.00,put,0.15,0.20,0.12,1,0.27,13,2,1303,2020-09-09,0.70267,-0.00502,0.00014,-0.00408,0.02219,-0.00660
MSFT210319C00070000,MSFT,2021-03-19,70.00,call,140.32,141.30,140.40,8,142.20,8,0,3,2020-09-09,0.01976,1.00000,0.00000,-0.00017,0.00000,0.36613
MSFT210319P00070000,MSFT,2021-03-19,70.00,put,0.15,0.17,0.05,11,0.29,5,14,80,2020-09-09,0.64413,-0.00460,0.00014,-0.00345,0.02050,-0.00594
MSFT210319C00075000,MSFT,2021-03-19,75.00,call,135.34,136.35,135.45,8,137.25,8,0,0,2020-09-09,0.48804,0.99907,0.00004,-0.00080,0.00482,0.39114
MSFT210319P00075000,MSFT,2021-03-19,75.00,put,0.20,0.01,0.00,0,0.89,192,0,577,2020-09-09,0.44901,-0.00040,0.00002,-0.00026,0.00221,-0.00048
MSFT210319C00080000,MSFT,2021-03-19,80.00,call,98.00,131.53,129.80,38,133.25,45,0,1,2020-09-09,0.58560,0.99389,0.00019,-0.00424,0.02642,0.41062
MSFT210319P00080000,MSFT,2021-03-19,80.00,put,0.32,0.35,0.14,10,0.55,1,0,185,2020-09-09,0.62462,-0.00874,0.00025,-0.00592,0.03621,-0.01136
MSFT210319C00085000,MSFT,2021-03-19,85.00,call,126.35,126.45,125.55,8,127.35,8,0,3,2020-09-09,0.50755,0.99615,0.00015,-0.00253,0.01750,0.43979
MSFT210319P00085000,MSFT,2021-03-19,85.00,put,0.37,0.26,0.05,1,0.46,10,0,337,2020-09-09,0.56608,-0.00756,0.00024,-0.00472,0.03187,-0.00964
MSFT210319C00090000,MSFT,2021-03-19,90.00,call,121.25,121.50,120.60,8,122.40,8,0,1,2020-09-09,0.50755,0.99395,0.00022,-0.00370,0.02618,0.46316
MSFT210319P00090000,MSFT,2021-03-19,90.00,put,0.35,0.44,0.38,5,0.50,10,0,417,2020-09-09,0.58560,-0.01296,0.00037,-0.00781,0.05101,-0.01677
MSFT210319C00095000,MSFT,2021-03-19,95.00,call,116.70,116.55,115.65,8,117.45,8,0,21,2020-09-09,0.48804,0.99270,0.00027,-0.00418,0.03091,0.48777
MSFT210319P00095000,MSFT,2021-03-19,95.00,put,0.55,0.48,0.35,8,0.62,8,0,277,2020-09-09,0.54657,-0.01319,0.00041,-0.00740,0.05181,-0.01689
MSFT210319C00100000,MSFT,2021-03-19,100.00,call,113.80,111.65,110.75,8,112.55,8,3,147,2020-09-09,0.48804,0.98918,0.00038,-0.00581,0.04362,0.50946
MSFT210319P00100000,MSFT,2021-03-19,100.00,put,0.60,0.62,0.55,10,0.69,1,2,495,2020-09-09,0.54657,-0.01827,0.00054,-0.00979,0.06852,-0.02353
MSFT210319C00105000,MSFT,2021-03-19,105.00,call,104.40,106.75,105.85,8,107.65,8,0,133,2020-09-09,0.48804,0.98456,0.00052,-0.00783,0.05934,0.52970
MSFT210319P00105000,MSFT,2021-03-19,105.00,put,1.09,0.72,0.62,12,0.82,11,0,923,2020-09-09,0.52706,-0.02139,0.00064,-0.01079,0.07832,-0.02747
MSFT210319C00110000,MSFT,2021-03-19,110.00,call,97.43,102.05,100.10,26,104.00,20,0,125,2020-09-09,0.48804,0.97866,0.00069,-0.01025,0.07819,0.54825
MSFT210319P00110000,MSFT,2021-03-19,110.00,put,0.90,0.88,0.77,10,0.98,8,5,496,2020-09-09,0.50755,-0.02484,0.00075,-0.01179,0.08885,-0.03181
MSFT210319C00115000,MSFT,2021-03-19,115.00,call,105.60,97.15,95.15,28,99.15,16,0,224,2020-09-09,0.46853,0.97533,0.00081,-0.01110,0.08834,0.57028
MSFT210319P00115000,MSFT,2021-03-19,115.00,put,1.03,1.06,0.97,10,1.16,10,0,1092,2020-09-09,0.50755,-0.03276,0.00094,-0.01484,0.11186,-0.04221
MSFT210319C00120000,MSFT,2021-03-19,120.00,call,107.41,92.38,90.40,18,94.35,8,0,529,2020-09-09,0.46853,0.96712,0.00102,-0.01404,0.11218,0.58581
MSFT210319P00120000,MSFT,2021-03-19,120.00,put,2.05,1.29,1.12,8,1.46,8,0,941,2020-09-09,0.48804,-0.03751,0.00110,-0.01595,0.12499,-0.04817
MSFT210319C00125000,MSFT,2021-03-19,125.00,call,91.90,87.83,85.65,14,90.00,13,0,438,2020-09-09,0.46853,0.95725,0.00127,-0.01733,0.13901,0.59909
MSFT210319P00125000,MSFT,2021-03-19,125.00,put,1.51,1.56,1.38,6,1.74,13,3,1176,2020-09-09,0.46853,-0.04275,0.00127,-0.01702,0.13901,-0.05471
MSFT210319C00130000,MSFT,2021-03-19,130.00,call,84.25,83.12,80.90,1,85.35,17,1,1254,2020-09-09,0.46853,0.94563,0.00154,-0.02095,0.16848,0.60996
MSFT210319P00130000,MSFT,2021-03-19,130.00,put,1.77,1.86,1.68,12,2.05,10,2,3569,2020-09-09,0.46853,-0.05437,0.00154,-0.02063,0.16848,-0.06999
MSFT210319C00135000,MSFT,2021-03-19,135.00,call,74.20,78.25,77.35,10,79.15,10,0,380,2020-09-09,0.42950,0.94505,0.00169,-0.01940,0.16990,0.63629
MSFT210319P00135000,MSFT,2021-03-19,135.00,put,3.20,2.25,2.04,11,2.47,10,0,1008,2020-09-09,0.44901,-0.06142,0.00177,-0.02176,0.18543,-0.07879
MSFT210319C00140000,MSFT,2021-03-19,140.00,call,66.57,73.33,72.00,10,74.65,10,0,1035,2020-09-09,0.40999,0.93793,0.00195,-0.02037,0.18696,0.65369
MSFT210319P00140000,MSFT,2021-03-19,140.00,put,2.68,2.71,2.47,8,2.94,12,1,2421,2020-09-09,0.44901,-0.07621,0.00209,-0.02570,0.21902,-0.09835
MSFT210319C00145000,MSFT,2021-03-19,145.00,call,83.10,69.28,67.50,10,71.05,1,0,807,2020-09-09,0.42950,0.91445,0.00238,-0.02718,0.23900,0.64841
MSFT210319P00145000,MSFT,2021-03-19,145.00,put,3.25,3.23,3.00,10,3.45,9,3,1247,2020-09-09,0.44901,-0.09292,0.00242,-0.02982,0.25415,-0.12066
MSFT210319C00150000,MSFT,2021-03-19,150.00,call,66.01,64.88,64.00,8,65.75,8,5,2006,2020-09-09,0.42950,0.89608,0.00275,-0.03132,0.27585,0.65013
MSFT210319P00150000,MSFT,2021-03-19,150.00,put,3.60,3.82,3.55,21,4.10,10,3,2272,2020-09-09,0.42950,-0.10392,0.00275,-0.03095,0.27585,-0.13444
MSFT210319C00155000,MSFT,2021-03-19,155.00,call,60.80,60.58,59.75,8,61.40,20,2,2291,2020-09-09,0.40999,0.88385,0.00312,-0.03238,0.29877,0.66104
MSFT210319P00155000,MSFT,2021-03-19,155.00,put,6.05,4.58,4.25,10,4.90,13,0,2794,2020-09-09,0.42950,-0.12425,0.00312,-0.03515,0.31331,-0.16176
MSFT210319C00160000,MSFT,2021-03-19,160.00,call,58.82,56.38,55.55,8,57.20,1,19,2678,2020-09-09,0.40999,0.86157,0.00352,-0.03654,0.33759,0.65734
MSFT210319P00160000,MSFT,2021-03-19,160.00,put,5.25,5.40,5.05,8,5.75,16,14,9167,2020-09-09,0.42950,-0.14644,0.00350,-0.03934,0.35069,-0.19190
MSFT210319C00165000,MSFT,2021-03-19,165.00,call,54.10,52.30,51.55,8,53.05,12,4,1018,2020-09-09,0.40999,0.83736,0.00392,-0.04065,0.37588,0.65070
MSFT210319P00165000,MSFT,2021-03-19,165.00,put,7.45,6.38,6.00,8,6.75,14,8,7080,2020-09-09,0.40999,-0.16264,0.00392,-0.04024,0.37588,-0.21231
MSFT210319C00170000,MSFT,2021-03-19,170.00,call,50.93,48.45,47.65,8,49.25,8,21,1533,2020-09-09,0.39048,0.81929,0.00441,-0.04141,0.40205,0.65418
MSFT210319P00170000,MSFT,2021-03-19,170.00,put,8.15,7.42,7.10,10,7.75,1,60,5435,2020-09-09,0.40999,-0.18862,0.00431,-0.04420,0.41290,-0.24789
MSFT210319C00175000,MSFT,2021-03-19,175.00,call,45.25,44.75,43.95,10,45.55,8,6,1227,2020-09-09,0.39048,0.79104,0.00481,-0.04520,0.43921,0.64174
MSFT210319P00175000,MSFT,2021-03-19,175.00,put,8.50,8.75,8.35,8,9.15,12,3,3230,2020-09-09,0.40999,-0.21615,0.00468,-0.04795,0.44798,-0.28607
MSFT210319C00180000,MSFT,2021-03-19,180.00,call,42.48,41.15,40.35,10,41.95,5,47,2555,2020-09-09,0.39048,0.76124,0.00519,-0.04873,0.47380,0.62666
MSFT210319P00180000,MSFT,2021-03-19,180.00,put,9.75,10.18,9.75,8,10.60,8,387,10174,2020-09-09,0.40999,-0.24501,0.00502,-0.05142,0.48050,-0.32660
MSFT210319C00185000,MSFT,2021-03-19,185.00,call,40.20,37.65,36.90,8,38.40,13,9,1152,2020-09-09,0.39048,0.73017,0.00554,-0.05193,0.50522,0.60924
MSFT210319P00185000,MSFT,2021-03-19,185.00,put,12.42,11.75,11.35,8,12.15,8,1,1975,2020-09-09,0.39048,-0.26983,0.00554,-0.05147,0.50522,-0.35839
MSFT210319C00190000,MSFT,2021-03-19,190.00,call,32.30,34.50,33.75,6,35.25,10,1,3001,2020-09-09,0.39048,0.69809,0.00584,-0.05476,0.53296,0.58976
MSFT210319P00190000,MSFT,2021-03-19,190.00,put,13.28,13.02,11.95,25,14.10,13,44,4389,2020-09-09,0.39048,-0.30191,0.00584,-0.05429,0.53296,-0.40402
MSFT210319C00195000,MSFT,2021-03-19,195.00,call,31.80,31.48,30.75,8,32.20,1,68,5612,2020-09-09,0.39048,0.66529,0.00610,-0.05717,0.55664,0.56855
MSFT210319P00195000,MSFT,2021-03-19,195.00,put,15.00,14.90,13.80,22,16.00,8,8,1197,2020-09-09,0.37097,-0.33181,0.00640,-0.05366,0.55474,-0.44251
MSFT210319C00200000,MSFT,2021-03-19,200.00,call,30.40,28.62,27.90,6,29.35,12,29,6552,2020-09-09,0.37097,0.63328,0.00664,-0.05614,0.57540,0.55315
MSFT210319P00200000,MSFT,2021-03-19,200.00,put,17.40,17.62,17.05,8,18.20,12,48,1851,2020-09-09,0.39048,-0.36794,0.00631,-0.05865,0.57604,-0.50017
MSFT210319C00205000,MSFT,2021-03-19,205.00,call,26.20,25.57,24.50,8,26.65,8,97,307,2020-09-09,0.37097,0.59815,0.00682,-0.05766,0.59121,0.52765
MSFT210319P00205000,MSFT,2021-03-19,205.00,put,20.90,19.93,19.35,8,20.50,8,3,1713,2020-09-09,0.39048,-0.40134,0.00648,-0.06015,0.59102,-0.55005
MSFT210319C00210000,MSFT,2021-03-19,210.00,call,23.65,23.40,22.70,10,24.10,1,188,19277,2020-09-09,0.37097,0.56307,0.00695,-0.05871,0.60213,0.50126
MSFT210319P00210000,MSFT,2021-03-19,210.00,put,21.80,21.95,20.80,19,23.10,12,5,1292,2020-09-09,0.37097,-0.43693,0.00695,-0.05819,0.60213,-0.59712
MSFT210319C00215000,MSFT,2021-03-19,215.00,call,21.00,21.23,20.70,4,21.75,10,97,1623,2020-09-09,0.37097,0.52833,0.00702,-0.05929,0.60822,0.47433
MSFT210319P00215000,MSFT,2021-03-19,215.00,put,25.05,25.10,23.40,4,26.80,8,63,240,2020-09-09,0.37097,-0.47167,0.00702,-0.05876,0.60822,-0.65021
MSFT210319C00220000,MSFT,2021-03-19,220.00,call,18.95,18.75,17.95,8,19.55,1,83,3005,2020-09-09,0.37097,0.49417,0.00704,-0.05942,0.60970,0.44717
MSFT210319P00220000,MSFT,2021-03-19,220.00,put,30.00,27.95,26.20,2,29.70,8,1,1032,2020-09-09,0.37097,-0.50583,0.00704,-0.05888,0.60970,-0.70353
MSFT210319C00225000,MSFT,2021-03-19,225.00,call,18.40,16.93,16.30,10,17.55,8,20,10606,2020-09-09,0.37097,0.46083,0.00700,-0.05913,0.60682,0.42004
MSFT210319P00225000,MSFT,2021-03-19,225.00,put,31.50,30.30,28.95,1,31.65,8,0,937,2020-09-09,0.37097,-0.53917,0.00700,-0.05857,0.60682,-0.75680
MSFT210319C00230000,MSFT,2021-03-19,230.00,call,15.00,15.10,14.50,10,15.70,3,162,18568,2020-09-09,0.37097,0.42848,0.00692,-0.05845,0.59993,0.39321
MSFT210319P00230000,MSFT,2021-03-19,230.00,put,33.80,34.08,33.35,8,34.80,8,0,389,2020-09-09,0.37097,-0.57152,0.00692,-0.05788,0.59993,-0.80978
MSFT210319C00235000,MSFT,2021-03-19,235.00,call,14.45,13.43,12.85,8,14.00,12,2,256,2020-09-09,0.37097,0.39728,0.00680,-0.05741,0.58944,0.36689
MSFT210319P00235000,MSFT,2021-03-19,235.00,put,35.00,37.42,36.70,6,38.15,8,0,20,2020-09-09,0.37097,-0.60272,0.00680,-0.05683,0.58944,-0.86226
MSFT210319C00240000,MSFT,2021-03-19,240.00,call,12.90,11.93,11.40,10,12.45,13,44,2870,2020-09-09,0.37097,0.36736,0.00664,-0.05607,0.57574,0.34127
MSFT210319P00240000,MSFT,2021-03-19,240.00,put,46.44,40.90,40.15,8,41.65,12,0,195,2020-09-09,0.37097,-0.63264,0.00664,-0.05548,0.57574,-0.91403
MSFT210319C00245000,MSFT,2021-03-19,245.00,call,11.42,10.57,10.05,8,11.10,10,22,10363,2020-09-09,0.37097,0.33882,0.00645,-0.05446,0.55929,0.31649
MSFT210319P00245000,MSFT,2021-03-19,245.00,put,48.37,44.55,43.80,5,45.30,8,0,1,2020-09-09,0.37097,-0.66118,0.00645,-0.05386,0.55929,-0.96496
MSFT210319C00250000,MSFT,2021-03-19,250.00,call,9.41,9.32,8.85,1,9.80,12,156,2032,2020-09-09,0.35146,0.29711,0.00644,-0.04881,0.52909,0.28199
MSFT210319P00250000,MSFT,2021-03-19,250.00,put,42.00,48.35,47.55,8,49.15,14,0,16,2020-09-09,0.37097,-0.68827,0.00624,-0.05201,0.54053,-1.01492
MSFT210319C00255000,MSFT,2021-03-19,255.00,call,8.65,8.28,7.80,10,8.75,8,38,81,2020-09-09,0.35146,0.27073,0.00616,-0.04668,0.50605,0.25816
MSFT210319P00255000,MSFT,2021-03-19,255.00,put,41.65,52.25,51.45,6,53.05,8,0,11,2020-09-09,0.37097,-0.71388,0.00600,-0.04998,0.51988,-1.06382
MSFT210319C00260000,MSFT,2021-03-19,260.00,call,7.90,7.33,6.90,8,7.75,8,32,2486,2020-09-09,0.35146,0.24604,0.00587,-0.04442,0.48159,0.23566
MSFT210319P00260000,MSFT,2021-03-19,260.00,put,53.64,56.28,55.45,8,57.10,10,0,8,2020-09-09,0.37097,-0.73798,0.00574,-0.04781,0.49775,-1.11158
MSFT210319C00265000,MSFT,2021-03-19,265.00,call,6.89,6.45,6.05,8,6.85,8,2,138,2020-09-09,0.35146,0.22305,0.00556,-0.04207,0.45614,0.21453
MSFT210319P00265000,MSFT,2021-03-19,265.00,put,0.00,60.45,59.65,5,61.25,8,0,0,2020-09-09,0.37097,-0.76056,0.00548,-0.04554,0.47455,-1.15816
MSFT210319C00270000,MSFT,2021-03-19,270.00,call,5.90,5.75,5.35,1,6.15,8,3,632,2020-09-09,0.35146,0.20173,0.00524,-0.03967,0.43013,0.19478
MSFT210319P00270000,MSFT,2021-03-19,270.00,put,87.30,64.70,63.90,6,65.50,8,0,2,2020-09-09,0.37097,-0.78164,0.00520,-0.04319,0.45061,-1.20355
MSFT210319C00275000,MSFT,2021-03-19,275.00,call,5.15,5.12,4.75,1,5.50,13,18,169,2020-09-09,0.35146,0.18204,0.00492,-0.03724,0.40391,0.17641
MSFT210319P00275000,MSFT,2021-03-19,275.00,put,0.00,69.03,68.20,5,69.85,8,0,0,2020-09-09,0.37097,-0.80126,0.00492,-0.04081,0.42628,-1.24773
MSFT210319C00280000,MSFT,2021-03-19,280.00,call,4.60,4.55,4.20,8,4.90,1,58,2769,2020-09-09,0.37097,0.18055,0.00464,-0.03910,0.40183,0.17380
MSFT210319P00280000,MSFT,2021-03-19,280.00,put,115.80,73.47,72.65,5,74.30,14,0,10,2020-09-09,0.37097,-0.81945,0.00464,-0.03841,0.40183,-1.29071
MSFT210319C00285000,MSFT,2021-03-19,285.00,call,4.20,4.03,3.70,5,4.35,11,8,41,2020-09-09,0.37097,0.16373,0.00436,-0.03674,0.37752,0.15815
MSFT210319P00285000,MSFT,2021-03-19,285.00,put,0.00,77.97,77.15,1,78.80,8,0,0,2020-09-09,0.37097,-0.83627,0.00436,-0.03603,0.37752,-1.33252
MSFT210319C00290000,MSFT,2021-03-19,290.00,call,4.00,3.62,3.30,11,3.95,14,3,53,2020-09-09,0.37097,0.14823,0.00408,-0.03440,0.35356,0.14363
MSFT210319P00290000,MSFT,2021-03-19,290.00,put,0.00,82.55,81.70,1,83.40,10,0,0,2020-09-09,0.37097,-0.85177,0.00408,-0.03369,0.35356,-1.37319
MSFT210319C00295000,MSFT,2021-03-19,295.00,call,3.40,3.29,2.97,8,3.60,15,2,52,2020-09-09,0.37097,0.13399,0.00381,-0.03212,0.33014,0.13022
MSFT210319P00295000,MSFT,2021-03-19,295.00,put,0.00,87.15,86.30,8,88.00,8,0,0,2020-09-09,0.37097,-0.86601,0.00381,-0.03139,0.33014,-1.41275
MSFT210319C00300000,MSFT,2021-03-19,300.00,call,3.00,2.99,2.72,2,3.25,20,114,949,2020-09-09,0.37097,0.12092,0.00355,-0.02991,0.30741,0.11786
MSFT210319P00300000,MSFT,2021-03-19,300.00,put,99.35,91.88,91.10,8,92.65,14,0,28,2020-09-09,0.37097,-0.87908,0.00355,-0.02917,0.30741,-1.45126
MSFT210416C00110000,MSFT,2021-04-16,110.00,call,0.00,102.10,100.10,27,104.10,15,0,0,2020-09-09,0.46853,0.97624,0.00073,-0.01006,0.09167,0.62484
MSFT210416P00110000,MSFT,2021-04-16,110.00,put,1.50,0.97,0.87,8,1.06,3,0,10,2020-09-09,0.48804,-0.02761,0.00080,-0.01156,0.10393,-0.04082
MSFT210416C00115000,MSFT,2021-04-16,115.00,call,0.00,97.28,95.30,18,99.25,8,0,0,2020-09-09,0.44901,0.97285,0.00085,-0.01077,0.10249,0.65001
MSFT210416P00115000,MSFT,2021-04-16,115.00,put,1.14,1.25,1.08,9,1.42,10,0,13,2020-09-09,0.48804,-0.03596,0.00099,-0.01439,0.12931,-0.05350
MSFT210416C00120000,MSFT,2021-04-16,120.00,call,106.53,92.70,90.55,13,94.85,8,0,1,2020-09-09,0.46853,0.95923,0.00114,-0.01559,0.14324,0.65919
MSFT210416P00120000,MSFT,2021-04-16,120.00,put,1.51,1.51,1.33,13,1.69,13,0,34,2020-09-09,0.46853,-0.04077,0.00114,-0.01530,0.14324,-0.06042
MSFT210416C00125000,MSFT,2021-04-16,125.00,call,0.00,88.00,85.80,1,90.20,17,0,0,2020-09-09,0.44901,0.95398,0.00131,-0.01647,0.15797,0.68166
MSFT210416P00125000,MSFT,2021-04-16,125.00,put,2.80,1.78,1.63,8,1.93,10,0,90,2020-09-09,0.46853,-0.05162,0.00138,-0.01849,0.17314,-0.07697
MSFT210416C00130000,MSFT,2021-04-16,130.00,call,0.00,83.12,82.25,8,84.00,8,0,0,2020-09-09,0.42950,0.94822,0.00151,-0.01731,0.17355,0.70347
MSFT210416P00130000,MSFT,2021-04-16,130.00,put,3.35,2.13,1.98,10,2.28,10,0,177,2020-09-09,0.44901,-0.05798,0.00158,-0.01942,0.18981,-0.08611
MSFT210416C00135000,MSFT,2021-04-16,135.00,call,76.64,78.62,76.80,10,80.45,8,0,5,2020-09-09,0.42950,0.93504,0.00180,-0.02063,0.20741,0.71351
MSFT210416P00135000,MSFT,2021-04-16,135.00,put,2.53,2.60,2.39,8,2.81,11,1,122,2020-09-09,0.44901,-0.07168,0.00186,-0.02290,0.22378,-0.10710
MSFT210416C00140000,MSFT,2021-04-16,140.00,call,0.00,74.00,71.80,20,76.20,8,0,0,2020-09-09,0.40999,0.92738,0.00206,-0.02146,0.22605,0.73262
