contract_id,underlying_ticker,expiration,strike,option_type,last_price,mark_price,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho,data_source
NVDA210716P00770000,NVDA,2021-07-16,770.0,put,0.0,124.85,124.1,9,125.6,8,0,0,2021-05-28,0.37097,-0.8811,0.00225,-0.17816,0.47318,-0.93645,alpha_vantage
NVDA210716C00775000,NVDA,2021-07-16,775.0,call,4.75,4.83,4.7,25,4.95,24,36,119,2021-05-28,0.37097,0.1097,0.00212,-0.16922,0.44681,0.08976,alpha_vantage
NVDA210716P00775000,NVDA,2021-07-16,775.0,put,0.0,129.53,128.75,10,130.3,13,0,0,2021-05-28,0.37097,-0.8903,0.00212,-0.16816,0.44681,-0.95058,alpha_vantage
NVDA210716C00780000,NVDA,2021-07-16,780.0,call,4.16,4.50,4.4,2,4.6,22,71,25,2021-05-28,0.39048,0.11416,0.00208,-0.18326,0.4597,0.09305,alpha_vantage
NVDA210716P00780000,NVDA,2021-07-16,780.0,put,0.0,134.22,133.45,8,135.0,15,0,0,2021-05-28,0.37097,-0.89892,0.002,-0.15842,0.42111,-0.96426,alpha_vantage
NVDA210716C00785000,NVDA,2021-07-16,785.0,call,3.93,4.22,4.1,21,4.35,18,11,11,2021-05-28,0.39048,0.10576,0.00197,-0.17349,0.43519,0.0863,alpha_vantage
NVDA210716P00785000,NVDA,2021-07-16,785.0,put,0.0,138.93,138.15,7,139.7,8,0,0,2021-05-28,0.37097,-0.90699,0.00188,-0.14897,0.39617,-0.9775,alpha_vantage
NVDA210716C00790000,NVDA,2021-07-16,790.0,call,3.9,3.95,3.85,2,4.05,19,22,44,2021-05-28,0.39048,0.09788,0.00186,-0.16397,0.41131,0.07994,alpha_vantage
NVDA210716P00790000,NVDA,2021-07-16,790.0,put,0.0,143.50,142.55,8,144.45,8,0,0,2021-05-28,0.37097,-0.91452,0.00177,-0.13982,0.37203,-0.99032,alpha_vantage
NVDA210716C00795000,NVDA,2021-07-16,795.0,call,3.7,3.70,3.6,19,3.8,1,21,27,2021-05-28,0.39048,0.09047,0.00175,-0.15472,0.38812,0.07397,alpha_vantage
NVDA210716P00795000,NVDA,2021-07-16,795.0,put,0.0,148.55,147.6,6,149.5,1,0,0,2021-05-28,0.39048,-0.90953,0.00175,-0.15363,0.38812,-0.99322,alpha_vantage
NVDA210716C00800000,NVDA,2021-07-16,800.0,call,3.6,3.53,3.45,1,3.6,80,520,2530,2021-05-28,0.39048,0.08354,0.00165,-0.14577,0.36567,0.06837,alpha_vantage
NVDA210716P00800000,NVDA,2021-07-16,800.0,put,179.15,153.35,152.35,6,154.35,1,0,1,2021-05-28,0.39048,-0.91646,0.00165,-0.14467,0.36567,-1.00553,alpha_vantage
NVDA210716C00805000,NVDA,2021-07-16,805.0,call,3.2,3.30,3.2,23,3.4,20,16,9,2021-05-28,0.39048,0.07705,0.00155,-0.13713,0.34399,0.06311,alpha_vantage
NVDA210716P00805000,NVDA,2021-07-16,805.0,put,0.0,158.00,156.9,6,159.1,1,0,0,2021-05-28,0.39048,-0.92295,0.00155,-0.13602,0.34399,-1.0175,alpha_vantage
NVDA210716C00810000,NVDA,2021-07-16,810.0,call,2.9,3.12,3.05,2,3.2,13,11,7,2021-05-28,0.40999,0.08202,0.00155,-0.15095,0.36065,0.06693,alpha_vantage
NVDA210716P00810000,NVDA,2021-07-16,810.0,put,201.3,163.00,162.0,6,164.0,1,0,1,2021-05-28,0.39048,-0.92902,0.00146,-0.12769,0.32311,-1.02912,alpha_vantage
NVDA210716C00815000,NVDA,2021-07-16,815.0,call,2.74,2.96,2.88,4,3.05,12,2,6,2021-05-28,0.40999,0.07599,0.00146,-0.14246,0.34038,0.06207,alpha_vantage
NVDA210716P00815000,NVDA,2021-07-16,815.0,put,0.0,167.50,166.2,6,168.8,1,0,0,2021-05-28,0.39048,-0.93467,0.00137,-0.11969,0.30305,-1.04042,alpha_vantage
NVDA210716C00820000,NVDA,2021-07-16,820.0,call,2.62,2.79,2.72,13,2.87,13,7,24,2021-05-28,0.40999,0.07033,0.00138,-0.13428,0.32083,0.0575,alpha_vantage
NVDA210716P00820000,NVDA,2021-07-16,820.0,put,173.92,172.60,171.6,6,173.6,1,1,2,2021-05-28,0.39048,-0.93994,0.00128,-0.11202,0.28383,-1.05142,alpha_vantage
NVDA210716C00825000,NVDA,2021-07-16,825.0,call,1.98,2.65,2.58,10,2.71,10,2,10,2021-05-28,0.40999,0.06504,0.0013,-0.1264,0.30201,0.05322,alpha_vantage
NVDA210716P00825000,NVDA,2021-07-16,825.0,put,198.95,177.43,176.4,6,178.45,1,0,1,2021-05-28,0.39048,-0.94484,0.0012,-0.10468,0.26545,-1.06212,alpha_vantage
NVDA210716C00830000,NVDA,2021-07-16,830.0,call,2.2,2.52,2.44,9,2.6,10,6,24,2021-05-28,0.40999,0.06009,0.00122,-0.11884,0.28394,0.04921,alpha_vantage
NVDA210716P00830000,NVDA,2021-07-16,830.0,put,205.55,182.03,180.75,6,183.3,1,0,7,2021-05-28,0.39048,-0.94939,0.00112,-0.09769,0.24792,-1.07254,alpha_vantage
NVDA210716C00835000,NVDA,2021-07-16,835.0,call,2.19,2.40,2.32,6,2.48,13,2,38,2021-05-28,0.40999,0.05547,0.00115,-0.11159,0.26662,0.04546,alpha_vantage
NVDA210716P00835000,NVDA,2021-07-16,835.0,put,210.85,187.10,186.0,6,188.2,1,0,5,2021-05-28,0.40999,-0.94453,0.00115,-0.11045,0.26662,-1.07542,alpha_vantage
NVDA210716C00840000,NVDA,2021-07-16,840.0,call,2.2,2.29,2.21,8,2.37,17,7,43,2021-05-28,0.4295,0.06027,0.00117,-0.12478,0.2846,0.04921,alpha_vantage
NVDA210716P00840000,NVDA,2021-07-16,840.0,put,0.0,191.88,190.5,6,193.25,2,0,0,2021-05-28,0.39048,-0.95753,0.00097,-0.0847,0.21538,-1.0926,alpha_vantage
NVDA210716C00845000,NVDA,2021-07-16,845.0,call,1.26,2.18,2.1,9,2.26,15,0,10,2021-05-28,0.4295,0.05589,0.0011,-0.1176,0.26822,0.04567,alpha_vantage
NVDA210716P00845000,NVDA,2021-07-16,845.0,put,221.0,196.78,195.4,6,198.15,1,0,5,2021-05-28,0.40999,-0.95286,0.00101,-0.09688,0.23425,-1.09561,alpha_vantage
NVDA210716C00850000,NVDA,2021-07-16,850.0,call,2.02,2.08,2.0,7,2.17,16,66,52,2021-05-28,0.4295,0.05179,0.00104,-0.11071,0.25252,0.04236,alpha_vantage
NVDA210716P00850000,NVDA,2021-07-16,850.0,put,222.95,201.80,200.7,1,202.9,1,0,6,2021-05-28,0.40999,-0.9566,0.00094,-0.09057,0.21918,-1.10536,alpha_vantage
NVDA210716C00855000,NVDA,2021-07-16,855.0,call,1.25,2.00,1.91,7,2.08,11,0,12,2021-05-28,0.4295,0.04796,0.00098,-0.10412,0.23749,0.03925,alpha_vantage
NVDA210716P00855000,NVDA,2021-07-16,855.0,put,232.1,206.45,205.1,1,207.8,1,0,4,2021-05-28,0.39048,-0.96758,0.00078,-0.06767,0.17271,-1.12096,alpha_vantage
NVDA210716C00860000,NVDA,2021-07-16,860.0,call,1.84,1.89,1.82,11,1.96,1,6,141,2021-05-28,0.4295,0.04437,0.00092,-0.09783,0.22313,0.03635,alpha_vantage
NVDA210716P00860000,NVDA,2021-07-16,860.0,put,235.3,211.32,209.9,1,212.75,1,0,4,2021-05-28,0.39048,-0.97043,0.00072,-0.06262,0.16006,-1.13001,alpha_vantage
NVDA210716C00865000,NVDA,2021-07-16,865.0,call,1.58,1.83,1.74,8,1.92,12,1,6,2021-05-28,0.44901,0.04883,0.00095,-0.11043,0.24093,0.03984,alpha_vantage
NVDA210716P00865000,NVDA,2021-07-16,865.0,put,239.35,216.45,215.25,1,217.65,1,0,7,2021-05-28,0.40999,-0.9663,0.00077,-0.07345,0.17834,-1.13341,alpha_vantage
NVDA210716C00870000,NVDA,2021-07-16,870.0,call,1.0,1.76,1.67,12,1.85,10,0,5,2021-05-28,0.44901,0.04538,0.00089,-0.10414,0.22721,0.03706,alpha_vantage
NVDA210716P00870000,NVDA,2021-07-16,870.0,put,251.25,221.45,220.3,1,222.6,1,0,3,2021-05-28,0.4295,-0.96209,0.00081,-0.0849,0.19637,-1.13677,alpha_vantage
NVDA210716C00875000,NVDA,2021-07-16,875.0,call,1.58,1.69,1.6,12,1.78,9,2,32,2021-05-28,0.44901,0.04216,0.00084,-0.09812,0.21408,0.03445,alpha_vantage
NVDA210716P00875000,NVDA,2021-07-16,875.0,put,246.5,226.12,224.85,1,227.4,1,4,8,2021-05-28,0.40999,-0.97164,0.00067,-0.0635,0.15459,-1.1512,alpha_vantage
NVDA210716C00880000,NVDA,2021-07-16,880.0,call,1.55,1.62,1.53,15,1.72,24,84,46,2021-05-28,0.44901,0.03913,0.00079,-0.09237,0.20154,0.032,alpha_vantage
NVDA210716P00880000,NVDA,2021-07-16,880.0,put,261.5,231.05,229.65,1,232.45,1,0,7,2021-05-28,0.40999,-0.97402,0.00062,-0.05894,0.14371,-1.15985,alpha_vantage
NVDA210716C00885000,NVDA,2021-07-16,885.0,call,0.96,1.56,1.47,13,1.66,12,0,3,2021-05-28,0.44901,0.0363,0.00074,-0.08688,0.18957,0.02971,alpha_vantage
NVDA210716P00885000,NVDA,2021-07-16,885.0,put,263.2,236.12,234.95,1,237.3,1,0,14,2021-05-28,0.40999,-0.97621,0.00057,-0.05464,0.13346,-1.16836,alpha_vantage
NVDA210716C00890000,NVDA,2021-07-16,890.0,call,1.02,1.50,1.41,4,1.6,12,1,6,2021-05-28,0.44901,0.03366,0.0007,-0.08166,0.17816,0.02757,alpha_vantage
NVDA210716P00890000,NVDA,2021-07-16,890.0,put,250.45,241.12,240.05,1,242.2,1,1,6,2021-05-28,0.4295,-0.97257,0.00062,-0.06471,0.15038,-1.17215,alpha_vantage
NVDA210716C00895000,NVDA,2021-07-16,895.0,call,1.34,1.44,1.35,6,1.53,10,2,19,2021-05-28,0.46853,0.03762,0.00073,-0.09334,0.19517,0.0307,alpha_vantage
NVDA210716P00895000,NVDA,2021-07-16,895.0,put,270.85,245.88,244.45,1,247.3,1,0,2,2021-05-28,0.40999,-0.98011,0.00049,-0.0468,0.11476,-1.18498,alpha_vantage
NVDA210716C00900000,NVDA,2021-07-16,900.0,call,1.34,1.39,1.3,7,1.48,17,44,54,2021-05-28,0.46853,0.03504,0.00069,-0.08806,0.18413,0.02861,alpha_vantage
NVDA210716P00900000,NVDA,2021-07-16,900.0,put,260.0,250.80,249.5,1,252.1,1,1,1,2021-05-28,0.40999,-0.98183,0.00046,-0.04324,0.10626,-1.19311,alpha_vantage
NVDA210716C00905000,NVDA,2021-07-16,905.0,call,1.25,1.34,1.25,9,1.44,16,2,5,2021-05-28,0.46853,0.03261,0.00065,-0.08301,0.17358,0.02665,alpha_vantage
NVDA210716P00905000,NVDA,2021-07-16,905.0,put,280.85,255.82,254.45,1,257.2,1,0,1,2021-05-28,0.4295,-0.97863,0.0005,-0.05222,0.12195,-1.19724,alpha_vantage
NVDA210716C00910000,NVDA,2021-07-16,910.0,call,1.21,1.29,1.2,9,1.39,13,3,24,2021-05-28,0.46853,0.03034,0.00062,-0.0782,0.16352,0.02481,alpha_vantage
NVDA210716P00910000,NVDA,2021-07-16,910.0,put,285.8,260.98,259.9,1,262.05,1,0,8,2021-05-28,0.44901,-0.97527,0.00054,-0.06195,0.13788,-1.20126,alpha_vantage
NVDA210716C00915000,NVDA,2021-07-16,915.0,call,1.37,1.25,1.16,7,1.35,17,0,72,2021-05-28,0.46853,0.02821,0.00058,-0.07362,0.15394,0.02308,alpha_vantage
NVDA210716P00915000,NVDA,2021-07-16,915.0,put,288.89,265.80,264.6,1,267.0,1,0,8,2021-05-28,0.4295,-0.98196,0.00043,-0.04504,0.1056,-1.21339,alpha_vantage
NVDA210716C00920000,NVDA,2021-07-16,920.0,call,1.04,1.22,1.12,13,1.31,31,1,71,2021-05-28,0.48804,0.0318,0.00061,-0.08469,0.17002,0.02592,alpha_vantage
NVDA210716P00920000,NVDA,2021-07-16,920.0,put,297.9,270.77,269.6,1,271.95,1,0,8,2021-05-28,0.4295,-0.98344,0.0004,-0.04177,0.09815,-1.22132,alpha_vantage
NVDA210716C00925000,NVDA,2021-07-16,925.0,call,1.02,1.18,1.08,19,1.28,43,12,20,2021-05-28,0.48804,0.0297,0.00058,-0.08003,0.16065,0.02422,alpha_vantage
NVDA210716P00925000,NVDA,2021-07-16,925.0,put,298.1,275.60,274.3,1,276.9,1,0,4,2021-05-28,0.4295,-0.98481,0.00037,-0.03869,0.09115,-1.22915,alpha_vantage
NVDA210716C00930000,NVDA,2021-07-16,930.0,call,0.77,1.14,1.04,8,1.23,19,1,77,2021-05-28,0.48804,0.02772,0.00055,-0.07557,0.1517,0.02262,alpha_vantage
NVDA210716P00930000,NVDA,2021-07-16,930.0,put,305.7,280.62,279.35,6,281.9,1,0,11,2021-05-28,0.4295,-0.98607,0.00035,-0.03581,0.08459,-1.2369,alpha_vantage
NVDA210716C00935000,NVDA,2021-07-16,935.0,call,1.08,1.04,1.0,16,1.08,12,282,706,2021-05-28,0.48804,0.02587,0.00052,-0.07132,0.14317,0.02112,alpha_vantage
NVDA210716P00935000,NVDA,2021-07-16,935.0,put,310.7,285.52,284.2,1,286.85,1,0,10,2021-05-28,0.4295,-0.98724,0.00032,-0.0331,0.07843,-1.24457,alpha_vantage
NVDA210820C00300000,NVDA,2021-08-20,300.0,call,347.56,350.65,347.65,2,353.65,1,14,0,2021-05-28,0.74169,0.99062,0.00011,-0.03508,0.07855,0.67442,alpha_vantage
NVDA210820P00300000,NVDA,2021-08-20,300.0,put,0.33,0.34,0.13,2,0.55,1,33,27,2021-05-28,0.66364,-0.00484,7e-05,-0.01729,0.04378,-0.00804,alpha_vantage
NVDA210820C00310000,NVDA,2021-08-20,310.0,call,0.0,340.62,336.0,2,345.25,1,0,0,2021-05-28,0.70267,0.99097,0.00011,-0.0322,0.076,0.69814,alpha_vantage
NVDA210820P00310000,NVDA,2021-08-20,310.0,put,0.38,0.32,0.03,1,0.61,1,3,7,2021-05-28,0.62462,-0.0044,7e-05,-0.01494,0.04019,-0.00725,alpha_vantage
NVDA210820C00320000,NVDA,2021-08-20,320.0,call,0.0,330.75,326.0,2,335.5,1,0,0,2021-05-28,0.70267,0.9884,0.00014,-0.03996,0.09453,0.71676,alpha_vantage
NVDA210820P00320000,NVDA,2021-08-20,320.0,put,0.43,0.45,0.22,19,0.67,1,63,2,2021-05-28,0.62462,-0.00597,9e-05,-0.01961,0.05275,-0.00987,alpha_vantage
NVDA210820C00330000,NVDA,2021-08-20,330.0,call,0.0,320.93,316.0,2,325.85,1,0,0,2021-05-28,0.68315,0.98718,0.00016,-0.04236,0.1031,0.73775,alpha_vantage
NVDA210820P00330000,NVDA,2021-08-20,330.0,put,0.39,0.42,0.1,1,0.75,1,0,6,2021-05-28,0.60511,-0.00658,0.0001,-0.0207,0.05749,-0.01085,alpha_vantage
NVDA210820C00340000,NVDA,2021-08-20,340.0,call,0.0,311.00,306.05,1,315.95,1,0,0,2021-05-28,0.66364,0.98588,0.00017,-0.04472,0.11206,0.75863,alpha_vantage
NVDA210820P00340000,NVDA,2021-08-20,340.0,put,0.49,0.48,0.14,1,0.83,1,31,0,2021-05-28,0.5856,-0.00721,0.00011,-0.02174,0.06238,-0.01187,alpha_vantage
NVDA210820C00350000,NVDA,2021-08-20,350.0,call,0.0,301.20,296.4,1,306.0,2,0,0,2021-05-28,0.66364,0.98226,0.00021,-0.05429,0.13627,0.77545,alpha_vantage
NVDA210820P00350000,NVDA,2021-08-20,350.0,put,2.3,0.56,0.19,1,0.92,1,0,4,2021-05-28,0.56608,-0.00788,0.00012,-0.02271,0.06742,-0.01293,alpha_vantage
NVDA210820C00360000,NVDA,2021-08-20,360.0,call,0.0,291.10,286.5,1,295.7,1,0,0,2021-05-28,0.62462,0.98304,0.00022,-0.04924,0.13117,0.8,alpha_vantage
NVDA210820P00360000,NVDA,2021-08-20,360.0,put,1.14,0.76,0.47,2,1.04,1,0,3,2021-05-28,0.56608,-0.01042,0.00016,-0.02901,0.08614,-0.01716,alpha_vantage
NVDA210820C00370000,NVDA,2021-08-20,370.0,call,257.8,281.23,276.65,1,285.8,2,0,3,2021-05-28,0.60511,0.98149,0.00024,-0.0514,0.14134,0.82049,alpha_vantage
NVDA210820P00370000,NVDA,2021-08-20,370.0,put,0.78,0.80,0.42,1,1.18,1,2,1,2021-05-28,0.54657,-0.01133,0.00017,-0.03012,0.0926,-0.0186,alpha_vantage
NVDA210820C00380000,NVDA,2021-08-20,380.0,call,245.29,271.38,268.4,1,274.35,1,0,10,2021-05-28,0.5856,0.97984,0.00027,-0.05346,0.15194,0.84084,alpha_vantage
NVDA210820P00380000,NVDA,2021-08-20,380.0,put,1.11,0.94,0.53,1,1.34,1,0,19,2021-05-28,0.54657,-0.01472,0.00022,-0.03778,0.11616,-0.02424,alpha_vantage
NVDA210820C00390000,NVDA,2021-08-20,390.0,call,0.0,261.68,257.25,1,266.1,1,0,0,2021-05-28,0.5856,0.97489,0.00032,-0.06425,0.18287,0.85547,alpha_vantage
NVDA210820P00390000,NVDA,2021-08-20,390.0,put,0.97,1.17,0.81,2,1.53,6,1,52,2021-05-28,0.54657,-0.01883,0.00027,-0.04664,0.14342,-0.03111,alpha_vantage
NVDA210820C00400000,NVDA,2021-08-20,400.0,call,242.01,251.62,247.0,1,256.25,1,2,0,2021-05-28,0.54657,0.97625,0.00033,-0.05729,0.17448,0.8811,alpha_vantage
NVDA210820P00400000,NVDA,2021-08-20,400.0,put,1.1,1.33,0.97,2,1.69,4,72,40,2021-05-28,0.52706,-0.02039,0.0003,-0.04812,0.15343,-0.03359,alpha_vantage
NVDA210820C00410000,NVDA,2021-08-20,410.0,call,0.0,241.72,237.0,2,246.45,1,0,0,2021-05-28,0.52706,0.9743,0.00036,-0.05904,0.18647,0.90098,alpha_vantage
NVDA210820P00410000,NVDA,2021-08-20,410.0,put,1.42,1.52,1.16,2,1.89,2,1,11,2021-05-28,0.50755,-0.02204,0.00033,-0.04947,0.16383,-0.0362,alpha_vantage
NVDA210820C00420000,NVDA,2021-08-20,420.0,call,0.0,232.07,227.5,1,236.65,2,0,0,2021-05-28,0.52706,0.96804,0.00044,-0.07066,0.22349,0.91349,alpha_vantage
NVDA210820P00420000,NVDA,2021-08-20,420.0,put,1.5,1.40,1.24,1,1.55,1,0,11,2021-05-28,0.48804,-0.02377,0.00037,-0.05071,0.17464,-0.03894,alpha_vantage
NVDA210820C00430000,NVDA,2021-08-20,430.0,call,0.0,222.35,217.75,1,226.95,2,0,0,2021-05-28,0.50755,0.96545,0.00048,-0.07255,0.2383,0.93238,alpha_vantage
NVDA210820P00430000,NVDA,2021-08-20,430.0,put,1.79,1.69,1.5,1,1.87,1,1,33,2021-05-28,0.46853,-0.02561,0.00041,-0.05181,0.18587,-0.04182,alpha_vantage
NVDA210820C00440000,NVDA,2021-08-20,440.0,call,165.7,212.65,208.1,1,217.2,1,0,2,2021-05-28,0.50755,0.95759,0.00057,-0.08566,0.28166,0.94217,alpha_vantage
NVDA210820P00440000,NVDA,2021-08-20,440.0,put,1.95,2.29,1.95,2,2.64,8,5,28,2021-05-28,0.48804,-0.03731,0.00054,-0.0737,0.25383,-0.0615,alpha_vantage
NVDA210820C00450000,NVDA,2021-08-20,450.0,call,178.61,203.10,200.2,1,206.0,1,0,6,2021-05-28,0.48804,0.95417,0.00063,-0.08767,0.29982,0.95974,alpha_vantage
NVDA210820P00450000,NVDA,2021-08-20,450.0,put,2.48,2.54,2.04,1,3.05,4,1,102,2021-05-28,0.46853,-0.04028,0.00059,-0.0753,0.27015,-0.06619,alpha_vantage
NVDA210820C00455000,NVDA,2021-08-20,455.0,call,139.18,198.22,193.7,1,202.75,1,0,2,2021-05-28,0.48804,0.94945,0.00068,-0.09478,0.3243,0.9633,alpha_vantage
NVDA210820P00455000,NVDA,2021-08-20,455.0,put,2.71,2.70,2.15,1,3.25,4,1,9,2021-05-28,0.46853,-0.04473,0.00065,-0.08196,0.29403,-0.07361,alpha_vantage
NVDA210820C00460000,NVDA,2021-08-20,460.0,call,102.47,193.45,188.9,1,198.0,1,0,1,2021-05-28,0.48804,0.94441,0.00074,-0.10217,0.34972,0.9663,alpha_vantage
NVDA210820P00460000,NVDA,2021-08-20,460.0,put,2.92,2.87,2.29,1,3.45,9,2,12,2021-05-28,0.44901,-0.04347,0.00066,-0.07675,0.28734,-0.07122,alpha_vantage
NVDA210820C00465000,NVDA,2021-08-20,465.0,call,0.0,188.62,184.0,1,193.25,1,0,0,2021-05-28,0.46853,0.94537,0.00076,-0.09677,0.3449,0.97982,alpha_vantage
NVDA210820P00465000,NVDA,2021-08-20,465.0,put,3.37,2.89,2.53,1,3.25,2,0,49,2021-05-28,0.44901,-0.0483,0.00072,-0.08353,0.31272,-0.07925,alpha_vantage
NVDA210820C00470000,NVDA,2021-08-20,470.0,call,0.0,183.62,179.25,1,188.0,1,0,0,2021-05-28,0.46853,0.9399,0.00082,-0.10427,0.37179,0.98214,alpha_vantage
NVDA210820P00470000,NVDA,2021-08-20,470.0,put,3.08,3.55,3.2,2,3.9,4,3,63,2021-05-28,0.44901,-0.05349,0.00078,-0.0906,0.3392,-0.0879,alpha_vantage
NVDA210820C00475000,NVDA,2021-08-20,475.0,call,150.1,179.12,174.5,1,183.75,1,0,2,2021-05-28,0.46853,0.93408,0.00088,-0.11202,0.39957,0.98383,alpha_vantage
NVDA210820P00475000,NVDA,2021-08-20,475.0,put,3.9,3.80,3.35,1,4.25,12,0,144,2021-05-28,0.44901,-0.05905,0.00084,-0.09795,0.36671,-0.0972,alpha_vantage
NVDA210820C00480000,NVDA,2021-08-20,480.0,call,173.65,174.50,171.55,1,177.45,3,2,100,2021-05-28,0.44901,0.93501,0.00091,-0.10621,0.39518,0.99738,alpha_vantage
NVDA210820P00480000,NVDA,2021-08-20,480.0,put,3.68,3.95,3.8,2,4.1,2,3,56,2021-05-28,0.4295,-0.05781,0.00086,-0.09215,0.36066,-0.09472,alpha_vantage
NVDA210820C00485000,NVDA,2021-08-20,485.0,call,100.51,169.82,165.15,1,174.5,1,0,1,2021-05-28,0.44901,0.92869,0.00097,-0.11406,0.42455,0.99827,alpha_vantage
NVDA210820P00485000,NVDA,2021-08-20,485.0,put,4.35,4.28,4.1,2,4.45,2,1,12,2021-05-28,0.4295,-0.06387,0.00093,-0.09961,0.38987,-0.1048,alpha_vantage
NVDA210820C00490000,NVDA,2021-08-20,490.0,call,125.2,165.25,162.4,1,168.1,1,0,35,2021-05-28,0.44901,0.92197,0.00104,-0.12213,0.45474,0.99847,alpha_vantage
NVDA210820P00490000,NVDA,2021-08-20,490.0,put,4.7,4.70,4.0,4,5.4,7,1,32,2021-05-28,0.4295,-0.07033,0.00101,-0.10732,0.42005,-0.1156,alpha_vantage
NVDA210820C00495000,NVDA,2021-08-20,495.0,call,103.6,160.60,157.7,1,163.5,2,0,12,2021-05-28,0.44901,0.91486,0.00111,-0.13039,0.48564,0.99797,alpha_vantage
NVDA210820P00495000,NVDA,2021-08-20,495.0,put,4.85,5.10,4.4,1,5.8,4,1,46,2021-05-28,0.4295,-0.07721,0.00108,-0.11526,0.45113,-0.12713,alpha_vantage
NVDA210820C00500000,NVDA,2021-08-20,500.0,call,156.6,156.00,153.1,1,158.9,3,16,15,2021-05-28,0.44901,0.90736,0.00119,-0.13882,0.51716,0.99677,alpha_vantage
NVDA210820P00500000,NVDA,2021-08-20,500.0,put,5.49,5.83,5.4,2,6.25,10,156,363,2021-05-28,0.4295,-0.08452,0.00116,-0.1234,0.48301,-0.13939,alpha_vantage
NVDA210820C00505000,NVDA,2021-08-20,505.0,call,79.05,151.52,148.7,1,154.35,3,0,11,2021-05-28,0.4295,0.90774,0.00124,-0.13241,0.51558,1.00965,alpha_vantage
NVDA210820P00505000,NVDA,2021-08-20,505.0,put,5.9,5.72,5.25,5,6.2,1,7,92,2021-05-28,0.40999,-0.08371,0.0012,-0.11694,0.47951,-0.13739,alpha_vantage
NVDA210820C00510000,NVDA,2021-08-20,510.0,call,104.18,146.75,142.5,1,151.0,1,0,3,2021-05-28,0.4295,0.89958,0.00131,-0.14088,0.54872,1.00738,alpha_vantage
NVDA210820P00510000,NVDA,2021-08-20,510.0,put,6.55,6.82,6.3,2,7.35,14,7,668,2021-05-28,0.4295,-0.10042,0.00131,-0.14019,0.54872,-0.16618,alpha_vantage
NVDA210820C00515000,NVDA,2021-08-20,515.0,call,116.3,142.47,139.6,1,145.35,4,0,14,2021-05-28,0.4295,0.89099,0.0014,-0.14948,0.58233,1.00435,alpha_vantage
NVDA210820P00515000,NVDA,2021-08-20,515.0,put,7.05,7.38,6.85,2,7.9,1,3,35,2021-05-28,0.4295,-0.10901,0.0014,-0.14877,0.58233,-0.18072,alpha_vantage
NVDA210820C00520000,NVDA,2021-08-20,520.0,call,103.0,138.05,135.2,1,140.9,2,0,17,2021-05-28,0.4295,0.88198,0.00148,-0.15815,0.61628,1.00055,alpha_vantage
NVDA210820P00520000,NVDA,2021-08-20,520.0,put,7.63,7.97,7.45,2,8.5,1,12,63,2021-05-28,0.4295,-0.11802,0.00148,-0.15744,0.61628,-0.19602,alpha_vantage
NVDA210820C00525000,NVDA,2021-08-20,525.0,call,110.5,132.12,129.0,1,135.25,5,0,3,2021-05-28,0.39048,0.89114,0.00153,-0.13583,0.58177,1.02935,alpha_vantage
NVDA210820P00525000,NVDA,2021-08-20,525.0,put,8.25,8.30,8.1,2,8.5,11,11,56,2021-05-28,0.40999,-0.11839,0.00155,-0.15061,0.61763,-0.19567,alpha_vantage
NVDA210820C00530000,NVDA,2021-08-20,530.0,call,119.19,128.72,126.5,1,130.95,1,3,15,2021-05-28,0.40999,0.87179,0.00164,-0.15999,0.65311,1.00729,alpha_vantage
NVDA210820P00530000,NVDA,2021-08-20,530.0,put,8.8,9.35,8.8,2,9.9,2,25,713,2021-05-28,0.40999,-0.12821,0.00164,-0.15926,0.65311,-0.21229,alpha_vantage
NVDA210820C00535000,NVDA,2021-08-20,535.0,call,117.5,124.50,122.3,1,126.7,5,1,6,2021-05-28,0.40999,0.86152,0.00173,-0.16867,0.68869,1.00136,alpha_vantage
NVDA210820P00535000,NVDA,2021-08-20,535.0,put,9.6,9.82,9.0,1,10.65,1,18,108,2021-05-28,0.40999,-0.13848,0.00173,-0.16793,0.68869,-0.22973,alpha_vantage
NVDA210820C00540000,NVDA,2021-08-20,540.0,call,116.0,120.90,118.1,1,123.7,1,1,29,2021-05-28,0.40999,0.8508,0.00182,-0.17733,0.72422,0.99462,alpha_vantage
NVDA210820P00540000,NVDA,2021-08-20,540.0,put,10.52,10.88,10.35,2,11.4,2,30,174,2021-05-28,0.40999,-0.1492,0.00182,-0.17659,0.72422,-0.24798,alpha_vantage
NVDA210820C00545000,NVDA,2021-08-20,545.0,call,96.0,116.75,114.0,1,119.5,1,0,12,2021-05-28,0.40999,0.83964,0.00191,-0.18595,0.75955,0.98707,alpha_vantage
NVDA210820P00545000,NVDA,2021-08-20,545.0,put,11.54,11.43,11.2,4,11.65,5,18,1690,2021-05-28,0.40999,-0.16036,0.00191,-0.1852,0.75955,-0.26703,alpha_vantage
NVDA210820C00550000,NVDA,2021-08-20,550.0,call,113.5,113.12,112.0,1,114.25,4,33,74,2021-05-28,0.40999,0.82807,0.00199,-0.19448,0.79453,0.97874,alpha_vantage
NVDA210820P00550000,NVDA,2021-08-20,550.0,put,12.15,12.68,12.1,1,13.25,1,897,1843,2021-05-28,0.40999,-0.17193,0.00199,-0.19373,0.79453,-0.28687,alpha_vantage
